elapsed_s,log_timestamp_unix_s,source_time_usec,seq,sysid,compid,fix_type,satellites_visible,lat_raw_e7,lon_raw_e7,alt_raw_mm,lat_deg,lon_deg,alt_m_msl,eph_raw,epv_raw,eph_scaled_1e_2,epv_scaled_1e_2,vel_raw_cm_s,ground_speed_mps,cog_raw_cdeg,cog_deg,alt_ellipsoid_raw_mm,alt_ellipsoid_m,h_acc_raw_mm,h_acc_m,v_acc_raw_mm,v_acc_m,vel_acc_raw_mm_s,vel_acc_mps,hdg_acc_raw_1e5_deg,hdg_acc_deg,yaw_raw_cdeg,yaw_deg
988.619642,1788180584.489148,1097178000,11,1,1,4,27,60771986,801907572,23770,6.0771986,80.1907572,23.77,58,86,0.58,0.86,1,0.01,2842,28.42,-74294,-74.294,331,0.331,609,0.609,150,0.15,0,0.0,0,
989.074460,1788180584.943966,1097778000,40,1,1,4,27,60771990,801907572,23770,6.077198999999999,80.1907572,23.77,54,77,0.54,0.77,1,0.01,2842,28.42,-74294,-74.294,331,0.331,609,0.609,159,0.159,0,0.0,0,
989.527220,1788180585.396726,1098178000,68,1,1,4,27,60771993,801907571,23760,6.077199299999999,80.1907571,23.76,58,86,0.58,0.86,1,0.01,2842,28.42,-74304,-74.304,331,0.331,609,0.609,160,0.16,0,0.0,0,
989.996086,1788180585.865592,1098778000,97,1,1,4,26,60771996,801907571,23790,6.0771996,80.1907571,23.79,60,88,0.6,0.88,3,0.03,2842,28.42,-74274,-74.274,332,0.332,610,0.61,147,0.147,0,0.0,0,
990.683915,1788180586.553421,1099178000,125,1,1,4,26,60771999,801907570,23780,6.0771999,80.19075699999999,23.78,60,88,0.6,0.88,0,0.0,2842,28.42,-74284,-74.284,332,0.332,610,0.61,161,0.161,0,0.0,0,
991.128290,1788180586.997796,1099778000,157,1,1,4,26,60772003,801907570,23770,6.0772002999999994,80.19075699999999,23.77,60,88,0.6,0.88,3,0.03,2842,28.42,-74294,-74.294,332,0.332,610,0.61,137,0.137,0,0.0,0,
991.526693,1788180587.396199,1100178000,187,1,1,4,26,60772007,801907568,23730,6.0772007,80.1907568,23.73,60,88,0.6,0.88,3,0.03,2842,28.42,-74334,-74.334,333,0.333,611,0.611,111,0.111,0,0.0,0,
992.061381,1788180587.930887,1100778000,216,1,1,4,26,60772012,801907568,23720,6.077201199999999,80.1907568,23.72,56,78,0.56,0.78,2,0.02,2842,28.42,-74344,-74.34400000000001,333,0.333,611,0.611,87,0.08700000000000001,0,0.0,0,
992.524018,1788180588.393524,1101178000,244,1,1,4,26,60772015,801907567,23700,6.0772015,80.1907567,23.7,60,88,0.6,0.88,3,0.03,2842,28.42,-74364,-74.364,333,0.333,612,0.612,134,0.134,0,0.0,0,
993.101677,1788180588.971183,1101778000,17,1,1,4,26,60772020,801907566,23720,6.077202,80.1907566,23.72,60,88,0.6,0.88,0,0.0,2842,28.42,-74344,-74.34400000000001,334,0.334,613,0.613,150,0.15,0,0.0,0,
993.567307,1788180589.436813,1102178000,45,1,1,4,27,60772023,801907564,23740,6.0772023,80.1907564,23.740000000000002,58,86,0.58,0.86,5,0.05,2842,28.42,-74324,-74.324,334,0.334,613,0.613,130,0.13,0,0.0,0,
994.019512,1788180589.889018,1102778000,74,1,1,4,27,60772027,801907564,23690,6.0772027,80.1907564,23.69,58,86,0.58,0.86,5,0.05,2842,28.42,-74374,-74.374,335,0.335,614,0.614,87,0.08700000000000001,0,0.0,0,
994.550843,1788180590.420349,1103178000,102,1,1,4,27,60772029,801907563,23670,6.0772029,80.19075629999999,23.67,58,86,0.58,0.86,6,0.06,2842,28.42,-74394,-74.394,336,0.336,614,0.614,128,0.128,0,0.0,0,
995.051012,1788180590.920518,1103778000,131,1,1,4,26,60772032,801907563,23620,6.0772032,80.19075629999999,23.62,57,80,0.5700000000000001,0.8,0,0.0,2842,28.42,-74444,-74.444,337,0.337,615,0.615,152,0.152,0,0.0,0,
